  -7.6498307430e-05   -8.7499581798e+01 0.0
   4.2575722432e-06   -1.0000000000e+02 0.0
   1.2499650591e+01   -8.7499258286e+01 0.0

   3.8546110328e-03   -6.2491205333e+01 0.0
   5.2747505771e-02   -4.6838586630e+01 0.0
  -1.2329887322e+01   -4.8314768668e+01 0.0
   3.8546110328e-03   -6.2491205333e+01 0.0

  -1.2498891514e+01   -7.4997580940e+01 0.0
  -2.7701540602e-04   -7.4998358681e+01 0.0
   3.8546110328e-03   -6.2491205333e+01 0.0
  -1.2498891514e+01   -7.4997580940e+01 0.0

  -1.2498891514e+01   -7.4997580940e+01 0.0
  -1.2503885217e+01   -6.2490825712e+01 0.0
  -2.4990841351e+01   -6.2504187183e+01 0.0
  -1.2498891514e+01   -7.4997580940e+01 0.0

  -1.2498891514e+01   -7.4997580940e+01 0.0
  -2.4998558557e+01   -7.4999585528e+01 0.0
  -1.2499638659e+01   -8.7499403870e+01 0.0
  -1.2498891514e+01   -7.4997580940e+01 0.0

  -4.9999998161e+01   -6.2501125720e+01 0.0
  -3.7498515046e+01   -6.2502000236e+01 0.0
  -3.7506361410e+01   -5.0014243016e+01 0.0
  -4.9999998161e+01   -6.2501125720e+01 0.0

   1.2499650591e+01   -8.7499258286e+01 0.0
  -2.7701540602e-04   -7.4998358681e+01 0.0
  -7.6498307430e-05   -8.7499581798e+01 0.0
   1.2499650591e+01   -8.7499258286e+01 0.0

  -3.7498515046e+01   -6.2502000236e+01 0.0
  -3.7499013146e+01   -7.5000341380e+01 0.0
  -2.4998558557e+01   -7.4999585528e+01 0.0
  -3.7498515046e+01   -6.2502000236e+01 0.0

  -2.4998558557e+01   -7.4999585528e+01 0.0
  -2.4990841351e+01   -6.2504187183e+01 0.0
  -3.7498515046e+01   -6.2502000236e+01 0.0
  -2.4998558557e+01   -7.4999585528e+01 0.0

   1.2499650591e+01   -8.7499258286e+01 0.0
   2.4999413746e+01   -8.7499595685e+01 0.0
   2.4997880613e+01   -7.4999039566e+01 0.0
   1.2499650591e+01   -8.7499258286e+01 0.0

   3.8546110328e-03   -6.2491205333e+01 0.0
  -1.2503885217e+01   -6.2490825712e+01 0.0
  -1.2498891514e+01   -7.4997580940e+01 0.0
   3.8546110328e-03   -6.2491205333e+01 0.0

  -3.7493322282e+01   -3.7489877366e+01 0.0
  -2.3378061227e+01   -3.5573759870e+01 0.0
  -2.6215144392e+01   -2.6213183642e+01 0.0
  -3.7493322282e+01   -3.7489877366e+01 0.0

  -2.3378061227e+01   -3.5573759870e+01 0.0
  -3.7493322282e+01   -3.7489877366e+01 0.0
  -2.4986554161e+01   -4.9971112142e+01 0.0
  -2.3378061227e+01   -3.5573759870e+01 0.0

  -2.4986554161e+01   -4.9971112142e+01 0.0
  -1.2329887322e+01   -4.8314768668e+01 0.0
  -1.3995351911e+01   -3.8986836673e+01 0.0
  -2.4986554161e+01   -4.9971112142e+01 0.0

  -1.2503885217e+01   -6.2490825712e+01 0.0
  -1.2329887322e+01   -4.8314768668e+01 0.0
  -2.4986554161e+01   -4.9971112142e+01 0.0
  -1.2503885217e+01   -6.2490825712e+01 0.0

  -2.4986554161e+01   -4.9971112142e+01 0.0
  -2.4990841351e+01   -6.2504187183e+01 0.0
  -1.2503885217e+01   -6.2490825712e+01 0.0
  -2.4986554161e+01   -4.9971112142e+01 0.0

  -1.2329887322e+01   -4.8314768668e+01 0.0
   5.2747505771e-02   -4.6838586630e+01 0.0
  -6.6694097341e+00   -3.9953850992e+01 0.0
  -1.2329887322e+01   -4.8314768668e+01 0.0

  -3.7498515046e+01   -6.2502000236e+01 0.0
  -4.9999998161e+01   -6.2501125720e+01 0.0
  -4.9999781060e+01   -7.5000373414e+01 0.0
  -3.7498515046e+01   -6.2502000236e+01 0.0

  -2.4990841351e+01   -6.2504187183e+01 0.0
  -2.4986554161e+01   -4.9971112142e+01 0.0
  -3.7506361410e+01   -5.0014243016e+01 0.0
  -2.4990841351e+01   -6.2504187183e+01 0.0

  -3.7506361410e+01   -5.0014243016e+01 0.0
  -5.0001439667e+01   -5.0001063402e+01 0.0
  -4.9999998161e+01   -6.2501125720e+01 0.0
  -3.7506361410e+01   -5.0014243016e+01 0.0

  -3.7506361410e+01   -5.0014243016e+01 0.0
  -3.7498515046e+01   -6.2502000236e+01 0.0
  -2.4990841351e+01   -6.2504187183e+01 0.0
  -3.7506361410e+01   -5.0014243016e+01 0.0

  -3.7493322282e+01   -3.7489877366e+01 0.0
  -2.6215144392e+01   -2.6213183642e+01 0.0
  -3.5571422990e+01   -2.3354748772e+01 0.0
  -3.7493322282e+01   -3.7489877366e+01 0.0

  -3.7493322282e+01   -3.7489877366e+01 0.0
  -3.7506361410e+01   -5.0014243016e+01 0.0
  -2.4986554161e+01   -4.9971112142e+01 0.0
  -3.7493322282e+01   -3.7489877366e+01 0.0

  -7.5000489591e+01   -4.9999529971e+01 0.0
  -6.2501180456e+01   -4.9999638571e+01 0.0
  -6.2505955212e+01   -3.7497154893e+01 0.0
  -7.5000489591e+01   -4.9999529971e+01 0.0

  -6.2507676186e+01   -2.4981001848e+01 0.0
  -6.2505955212e+01   -3.7497154893e+01 0.0
  -5.0009140598e+01   -3.7504089295e+01 0.0
  -6.2507676186e+01   -2.4981001848e+01 0.0

   1.2499375257e+01   -7.4996644156e+01 0.0
   2.4997880613e+01   -7.4999039566e+01 0.0
   2.4990830292e+01   -6.2504175510e+01 0.0
   1.2499375257e+01   -7.4996644156e+01 0.0

  -2.3378061227e+01   -3.5573759870e+01 0.0
  -1.3995351911e+01   -3.8986836673e+01 0.0
  -1.3702510590e+01   -3.1547764504e+01 0.0
  -2.3378061227e+01   -3.5573759870e+01 0.0

  -3.1260948877e+01   -6.2735945609e+00 0.0
  -3.1540158147e+01   -1.3693775532e+01 0.0
  -2.4984096179e+01   -1.2492091955e+01 0.0
  -3.1260948877e+01   -6.2735945609e+00 0.0

  -1.8739473493e+01   -1.8733883139e+01 0.0
  -1.1743306005e+01   -1.7829100031e+01 0.0
  -1.3138527001e+01   -1.3118308293e+01 0.0
  -1.8739473493e+01   -1.8733883139e+01 0.0

  -4.9976904517e+01   -2.4989110217e+01 0.0
  -3.5571422990e+01   -2.3354748772e+01 0.0
  -3.8950677500e+01   -1.3985721251e+01 0.0
  -4.9976904517e+01   -2.4989110217e+01 0.0

  -3.7493322282e+01   -3.7489877366e+01 0.0
  -3.5571422990e+01   -2.3354748772e+01 0.0
  -4.9976904517e+01   -2.4989110217e+01 0.0
  -3.7493322282e+01   -3.7489877366e+01 0.0

  -8.7500046649e+01   -3.7499369503e+01 0.0
  -8.7500230464e+01   -4.9999715909e+01 0.0
  -7.5000489591e+01   -4.9999529971e+01 0.0
  -8.7500046649e+01   -3.7499369503e+01 0.0

  -7.4998826965e+01   -2.4995804735e+01 0.0
  -7.5000875825e+01   -3.7498650056e+01 0.0
  -6.2505955212e+01   -3.7497154893e+01 0.0
  -7.4998826965e+01   -2.4995804735e+01 0.0

  -1.3995351911e+01   -3.8986836673e+01 0.0
  -2.3378061227e+01   -3.5573759870e+01 0.0
  -2.4986554161e+01   -4.9971112142e+01 0.0
  -1.3995351911e+01   -3.8986836673e+01 0.0

  -6.6694097341e+00   -3.9953850992e+01 0.0
  -1.3995351911e+01   -3.8986836673e+01 0.0
  -1.2329887322e+01   -4.8314768668e+01 0.0
  -6.6694097341e+00   -3.9953850992e+01 0.0

   4.9980005739e+01   -2.4992210227e+01 0.0
   6.2490864205e+01   -1.2504073701e+01 0.0
   4.8447803379e+01   -1.2400431451e+01 0.0
   4.9980005739e+01   -2.4992210227e+01 0.0

  -6.2702103721e+00   -3.1259161199e+01 0.0
  -1.2491546242e+01   -2.4976181986e+01 0.0
  -1.3702510590e+01   -3.1547764504e+01 0.0
  -6.2702103721e+00   -3.1259161199e+01 0.0

  -2.3378061227e+01   -3.5573759870e+01 0.0
  -1.3702510590e+01   -3.1547764504e+01 0.0
  -1.8978275121e+01   -2.6179388911e+01 0.0
  -2.3378061227e+01   -3.5573759870e+01 0.0

   3.7480805021e+01   -3.7490591476e+01 0.0
   4.9980005739e+01   -2.4992210227e+01 0.0
   3.5688054706e+01   -2.3467299881e+01 0.0
   3.7480805021e+01   -3.7490591476e+01 0.0

  -3.5571422990e+01   -2.3354748772e+01 0.0
  -2.6215144392e+01   -2.6213183642e+01 0.0
  -2.6168705892e+01   -1.8970329210e+01 0.0
  -3.5571422990e+01   -2.3354748772e+01 0.0

  -3.5571422990e+01   -2.3354748772e+01 0.0
  -2.6168705892e+01   -1.8970329210e+01 0.0
  -3.1540158147e+01   -1.3693775532e+01 0.0
  -3.5571422990e+01   -2.3354748772e+01 0.0

  -6.2481829473e+01   -1.2509363394e+01 0.0
  -6.2507676186e+01   -2.4981001848e+01 0.0
  -4.9976904517e+01   -2.4989110217e+01 0.0
  -6.2481829473e+01   -1.2509363394e+01 0.0

  -4.9976904517e+01   -2.4989110217e+01 0.0
  -3.8950677500e+01   -1.3985721251e+01 0.0
  -4.8254449413e+01   -1.2334331360e+01 0.0
  -4.9976904517e+01   -2.4989110217e+01 0.0

   6.2503414239e+01   -2.4992432071e+01 0.0
   5.0009152039e+01   -3.7504045921e+01 0.0
   6.2502276175e+01   -3.7498876051e+01 0.0
   6.2503414239e+01   -2.4992432071e+01 0.0

   3.9025944065e+01    1.3971725144e+01 0.0
   4.9983665394e+01    2.4992274178e+01 0.0
   3.5616236504e+01    2.3323294052e+01 0.0
   3.9025944065e+01    1.3971725144e+01 0.0

  -1.2000000000e+02   -1.2000000000e+02 0.0
  -1.0000000000e+02   -2.4999918792e+01 0.0
  -1.0000000000e+02   -1.2499934975e+01 0.0
  -1.2000000000e+02   -1.2000000000e+02 0.0

  -3.9903137586e+01   -6.6686870312e+00 0.0
  -3.8950677500e+01   -1.3985721251e+01 0.0
  -3.1260948877e+01   -6.2735945609e+00 0.0
  -3.9903137586e+01   -6.6686870312e+00 0.0

  -4.8254449413e+01   -1.2334331360e+01 0.0
  -3.8950677500e+01   -1.3985721251e+01 0.0
  -3.9903137586e+01   -6.6686870312e+00 0.0
  -4.8254449413e+01   -1.2334331360e+01 0.0

   1.4006545978e+01    3.9029081327e+01 0.0
   2.4987905839e+01    4.9976944994e+01 0.0
   1.2372769795e+01    4.8342549124e+01 0.0
   1.4006545978e+01    3.9029081327e+01 0.0

  -1.2000000000e+02   -1.2000000000e+02 0.0
  -1.0000000000e+02   -3.7499943685e+01 0.0
  -1.0000000000e+02   -2.4999918792e+01 0.0
  -1.2000000000e+02   -1.2000000000e+02 0.0

  -8.7500230464e+01   -4.9999715909e+01 0.0
  -8.7500046649e+01   -3.7499369503e+01 0.0
  -1.0000000000e+02   -3.7499943685e+01 0.0
  -8.7500230464e+01   -4.9999715909e+01 0.0

  -1.0000000000e+02   -3.7499943685e+01 0.0
  -1.0000000000e+02   -4.9999955440e+01 0.0
  -8.7500230464e+01   -4.9999715909e+01 0.0
  -1.0000000000e+02   -3.7499943685e+01 0.0

  -8.7499088790e+01   -2.4997757881e+01 0.0
  -8.7500046649e+01   -3.7499369503e+01 0.0
  -7.5000875825e+01   -3.7498650056e+01 0.0
  -8.7499088790e+01   -2.4997757881e+01 0.0

  -4.9976904517e+01   -2.4989110217e+01 0.0
  -4.8254449413e+01   -1.2334331360e+01 0.0
  -6.2481829473e+01   -1.2509363394e+01 0.0
  -4.9976904517e+01   -2.4989110217e+01 0.0

  -7.5000875825e+01   -3.7498650056e+01 0.0
  -8.7500046649e+01   -3.7499369503e+01 0.0
  -7.5000489591e+01   -4.9999529971e+01 0.0
  -7.5000875825e+01   -3.7498650056e+01 0.0

  -7.5000875825e+01   -3.7498650056e+01 0.0
  -7.4998826965e+01   -2.4995804735e+01 0.0
  -8.7499088790e+01   -2.4997757881e+01 0.0
  -7.5000875825e+01   -3.7498650056e+01 0.0

  -7.4993191645e+01   -1.2497579013e+01 0.0
  -6.2482341325e+01   -1.7896644255e-04 0.0
  -7.4993170667e+01    9.0528102683e-04 0.0
  -7.4993191645e+01   -1.2497579013e+01 0.0

  -8.7500046649e+01   -3.7499369503e+01 0.0
  -8.7499088790e+01   -2.4997757881e+01 0.0
  -1.0000000000e+02   -2.4999918792e+01 0.0
  -8.7500046649e+01   -3.7499369503e+01 0.0

